id	premise	hypothesis	label	label_text	url	genre
b121	Aujourd'hui, c'est essentiellement le sous-variant BA.5 d'Omicron qui domine en Europe et aux Etats-Unis.	En France, au cours de la semaine du 5 septembre, BA.5 représentait 93% des sous-lignages du variant Omicron (le seul variant du coronavirus circulant en métropole à cette date) détectés, selon le site de Santé Publique France.	0	compatibles	https://factuel.afp.com/doc.afp.com.32JV94Z	covid
b122	" ""Les conclusions de l'étude ont montré qu'un rappel de Spikevax bivalent Original/Omicron BA.1 a induit une réponse immunitaire plus importante contre le Sars-CoV-2 et contre le sous-variant d'Omicron BA.1, en comparaison d'un rappel de Spikevax original"", indique l'avis de l'EMA. "	" ""Des essais cliniques ont été menés, et ont montré que les nouveaux vaccins adaptés [au sous-variant BA. 1 d'Omicron, NDLR] permettent de développer une quantité supérieure d'anticorps capables de neutraliser le variant Omicron BA.1, par rapport aux actuels vaccins monovalents actuels basés sur la souche originale"", résume l'EMA dans un communiqué publié le 8 septembre. "	0	compatibles	https://factuel.afp.com/doc.afp.com.32JV94Z	covid
b123	" ""Les vaccins à ARNm bivalents ne sont pas des nouveaux vaccins mais des vaccins adaptés aux souches circulantes, à l'instar des vaccins contre la grippe saisonnière dont l'actualisation annuelle tient compte des virus qui sont le plus susceptibles de circuler pendant l'hiver, selon les préconisations de l'OMS"", note la HAS dans son avis. "	" ""Le développement de ces nouveaux vaccins bivalents du Covid a été conduit selon le modèle courant des vaccins saisonniers quadrivalents contre la grippe"", détaille le directeur de l'Institut de santé mondiale de l'université de Genève et spécialiste en santé publique et en épidémiologie Antoine Flahault le 21 septembre à l'AFP. "	0	compatibles	https://factuel.afp.com/doc.afp.com.32JV94Z	covid
b124	Ursula von der Leyen, présidente de la Commission européenne, a partagé une vidéo pour montrer comment économiser de l'eau en se lavant les mains.	Ursula von der Leyen  n’a pas diffusé la vidéo pour faire passer un message écologique ni économique, mais pour attirer l'attention de la population sur l'importance du lavage de mains du point de vue de l’hugiène au milieu de la pandémie.	1	contradiction	https://factuel.afp.com/doc.afp.com.32JF8NU	covid
b125	Il est généralement impossible de savoir ce qui a provoqué la coagulation du sang en regardant un caillot.	Il n'est pas possible de déterminer ce qui est la cause d’un caillot.	0	compatibles	https://factuel.afp.com/doc.afp.com.32HZ77G	covid
b126	Les embaumeurs n'effectuent pas de prélèvements sur les corps des défunts.	Il n'est pas dans les attributions des embaumeurs d'effectuer des prélèvements.	0	compatibles	https://factuel.afp.com/doc.afp.com.32HZ77G	covid
b127	Les embaumeurs n'effectuent pas de prélèvements sur les corps des défunts.	Les embaumeurs prélèvent très souvent du sang sur des cadavres de personnes.	1	contradiction	https://factuel.afp.com/doc.afp.com.32HZ77G	covid
b128	Une autopsie sur un cadavre est pratiquée seulement par un médecin et peut servir en particulier à déterminer les causes de la mort. Cela est à distinguer des soins aux défunts pratiqués par les thanatopracteurs.	Les autopsies sur les cadavres sont pratiqués par les thanatopracteurs.	1	contradiction	https://factuel.afp.com/doc.afp.com.32HZ77G	covid
b129	" ""Les données présentées dans le rapport de l’AEMPS incluent les notifications reçues en Espagne d'événements indésirables survenus après la vaccination contre le COVID-19, dont 452 qui ont eu une issue fatale, mais elles ne peuvent être considérées comme des effets indésirables dus au vaccin tant qu'une relation causale avec son administration n'est pas confirmée"", ajoute l'agence. "	" Le ministère espagnol de la Santé aurait ""avoué"" en juillet dernier que 452 personnes avaient été ""tuées"" par le vaccin anti-Covid 19, selon une publication relayée plusieurs centaines de fois depuis le 9 septembre sur les réseaux sociaux. "	1	contradiction	https://factuel.afp.com/doc.afp.com.32JD4FQ	covid
b130	L'ivermectine est un médicament - à usage vétérinaire et humain - utilisé contre des parasites, comme la gale, la cécité des rivières (onchocercose) ou encore les poux. 	L'ivermectine, peu coûteuse et qui a l'avantage de présenter peu d'effets indésirables, est très utilisée dans les zones du monde touchées par les infestations parasitaires.	0	compatibles	https://factuel.afp.com/doc.afp.com.32HU7A2	covid
b131	Les messages partagés sur les réseaux sociaux depuis début septembre 2022 affirment que les NIH auraient ajouté récemment sur leur site l'ivermectine aux traitements possibles contre le Covid-19.	" Une recherche sur la plate-forme WayBack Machine, qui conserve les historiques de contenu Web archivés, montre que le 12 juin 2021 - date de la plus ancienne sauvegarde disponible - la page des thérapies antivirales des NIH comportait déjà un onglet spécifique dédié à l'ivermectine, qui précisait à l'époque que ""l'ivermectine est un médicament antiparasitaire en cours d'évaluation pour traiter le COVID-19"". "	0	compatibles	https://factuel.afp.com/doc.afp.com.32HU7A2	covid
b132	Les messages partagés sur les réseaux sociaux depuis début septembre 2022 affirment que les NIH auraient ajouté récemment sur leur site l'ivermectine aux traitements possibles contre le Covid-19.	" L'ivermectine n'est pas approuvée par la FDA [agence américaine de réglementation des médicaments, NDLR] pour le traitement de toute infection virale"", indique la page, dont la dernière mise à jour date du 29 avril 2022. "	1	contradiction	https://factuel.afp.com/doc.afp.com.32HU7A2	covid
b133	Les messages partagés sur les réseaux sociaux depuis début septembre 2022 affirment que les NIH auraient ajouté récemment sur leur site l'ivermectine aux traitements possibles contre le Covid-19.	" Les NIH, contactés par l'AFP, précisent le 7 septembre 2022 que ""l'inclusion de l'ivermectine dans les directives de traitement n'est pas nouvelle"", rajoutant qu'il est ""important de noter que le comité des directives de traitement COVID-19 recommande de ne pas utiliser l'ivermectine pour le traitement du COVID-19"", se référant à ce lien. "	1	contradiction	https://factuel.afp.com/doc.afp.com.32HU7A2	covid
b134	La vidéo, qui circule sur internet depuis le 1er avril 2019, montre une opération chirurgicale pour extraire un caillot de sang d’un patient.	L’opération chirurgicale filmée a eu lieu après que le patient a été vacciné en 2021.	1	contradiction	https://factuel.afp.com/doc.afp.com.32GY4PD	covid
b135	Les hôpitaux n'ont plus le droit d'exiger un pass sanitaire depuis le 1er août, mais peuvent continuer de demander un test covid négatif avant une intervention.	Il est illégal pour les services hospitaliers de demander un test covid négatif avant une intervention.	1	contradiction	https://factuel.afp.com/doc.afp.com.32GN2J9	covid
b136	Les médecins interrogés par l'AFP ont expliqué qu'en l'état actuel des connaissances scientifiques, il est impossible que le groupe sanguin d'un patient change, sauf en cas de greffe de moelle osseuse.	" Au début d’une note vocale de près d'une minute trente, partagée plus de 180 fois sur Facebook, un homme affirme avoir ""deux patients, un homme et une femme, qui ont, suite à une opération, été vaccinés de 3 doses, apparemment leur rhésus sanguin a changé depuis leur troisième dose"". "	1	contradiction	https://factuel.afp.com/doc.afp.com.32FU9L3	covid
b137	Les médecins interrogés par l'AFP ont expliqué qu'en l'état actuel des connaissances scientifiques, il est impossible que le groupe sanguin d'un patient change, sauf en cas de greffe de moelle osseuse.	" ""On a prélevé plus de 20.000 groupes sanguins depuis le début de la pandémie et je n'ai vu aucun cas de modification de rhésus chez la population vaccinée"", a ajouté Véronique Deneys, hématologue et directrice de la banque du sang des cliniques universitaires Saint-Luc, à Bruxelles, interrogée le 27 juillet 2022. "	0	compatibles	https://factuel.afp.com/doc.afp.com.32FU9L3	covid
b138	Les médecins interrogés par l'AFP ont expliqué qu'en l'état actuel des connaissances scientifiques, il est impossible que le groupe sanguin d'un patient change, sauf en cas de greffe de moelle osseuse.	" Un constat partagé par Nicolas Gendron, hématologue à l'hôpital Georges-Pompidou à Paris, interrogé le 27 juillet 2022: ""Le vaccin n'a aucun impact sur le sang à aucun niveau, ni au niveau des plaquettes, globules rouges et globules blancs, ni sur leur activation"". "	0	compatibles	https://factuel.afp.com/doc.afp.com.32FU9L3	covid
b139	Les médecins interrogés par l'AFP ont expliqué qu'en l'état actuel des connaissances scientifiques, il est impossible que le groupe sanguin d'un patient change, sauf en cas de greffe de moelle osseuse.	" ""Le groupe sanguin, y compris le rhésus, est congénital et ne peut donc pas changer avec le vaccin"", a encore indiqué à l'AFP Marie-Agnès Azerad, cheffe du service d’hématologie au CHU Saint-Pierre à Bruxelles, le 1er août 2022. "	0	compatibles	https://factuel.afp.com/doc.afp.com.32FU9L3	covid
b140	Le directeur de l'Organisation Mondiale de la Santé (OMS), Tedros Adhanom Ghebreyesus, est détenu en prison par Interpol pour crimes contre l'humanité et génocide.	Le directeur de l'OMS a été arrêté par Interpol pour crimes contre l'humanité et génocide.	0	compatibles	https://factuel.afp.com/doc.afp.com.32FW7MC	covid
b141	Si en chiffres absolus, les vaccinés sont bien majoritaires parmi les décès liés au Covid, c'est parce que la proportion des personnes vaccinées est largement supérieure à celle des non-vaccinés dans la population.	Les morts du Covid sont très majoritairement vaccinés.	0	compatibles	https://factuel.afp.com/doc.afp.com.32F429B	covid
b142	Des chiffres officiels au Royaume-Uni montrent l'inefficacité des vaccins anti-Covid.	Les chiffres britanniques ne prouvent pas que les vaccins anti-Covid sont inefficaces.	1	contradiction	https://factuel.afp.com/doc.afp.com.32F429B	covid
b143	" Des naissances ""en masse"" de bébés sans système immunitaire sont survenues ces dernières semaines en Australie en raison de la vaccination de leurs parents. "	Aucun bébé n’est né sans système immunitaire en Australie ces dernières semaines à cause de la vaccination de ses parents.	1	contradiction	https://factuel.afp.com/doc.afp.com.32EG2WG	covid
b144	" Après qu'un juge uruguayen a demandé la ""suspension immédiate"" de la vaccination des enfants contre le Covid-19, certains auteurs de publications sur Twitter en France ont déclaré que la société pharmaceutique avait préféré quitter le pays, pour se soustraire à une décision de justice demandant des documents sur la composition des vaccins. "	" ""Pfizer, une entreprise avec 60 ans de présence dans le pays, ne s'est pas retiré de l'Uruguay, nos opérations se poursuivent"", a indiqué l'antenne de Pfizer en Uruguay.  "	1	contradiction	https://factuel.afp.com/doc.afp.com.32EA4XH	covid
b145	" Le 7 juillet, un juge uruguayen a ordonné la ""suspension immédiate"" de la vaccination des enfants de moins de 13 ans contre le Covid-19 dans le pays, dans l'attente de la publication des contrats passés entre le gouvernement et le laboratoire Pfizer, ainsi que de la ""composition des substances"" contenue dans le produit. "	Le gouvernement uruguayen, dirigé par le président conservateur Luis Lacalle Pou, s'est conformé à la décision judiciaire et a suspendu la vaccination des enfants de moins de 13 ans, mais a décidé de faire appel.	0	compatibles	https://factuel.afp.com/doc.afp.com.32EA4XH	covid
b146	" Le 7 juillet, un juge uruguayen a ordonné la ""suspension immédiate"" de la vaccination des enfants de moins de 13 ans contre le Covid-19 dans le pays, dans l'attente de la publication des contrats passés entre le gouvernement et le laboratoire Pfizer, ainsi que de la ""composition des substances"" contenue dans le produit. "	"  Le juge Recaraya pour sa part indiqué que sa décision avait été déformée et a déclaré qu'il n'y avait ""pas d'atteinte à la liberté de vaccination"", et dans un communiqué publié le lendemain de la décision, le magistrat a fait valoir que la sentence ne remettait pas en cause la validité du vaccin. "	0	compatibles	https://factuel.afp.com/doc.afp.com.32EA4XH	covid
b147	" Le SADS, ou ""syndrome de la mort subite de l'adulte"", aurait été créé pour justifier des décès liés au vaccins contre le Covid-19, selon des articles de blogs relayés depuis la mi-juin. "	Le SADS est connu et étudié par la communauté scientifique depuis des décennies, il n'a donc pas été créé pour justifier des morts liées au vaccin anti-Covid.	1	contradiction	https://factuel.afp.com/doc.afp.com.32E26N6	covid
b148	Des pilotes de la compagnie aérienne américaine Delta Airlines ont manifesté à Atlanta contre les morts et effets secondaires après injection du vaccin anti-Covid.	Les salariés de Delta Airlines protestaient uniquement à propos de leurs conditions de travail et pas contre les vaccins anti-Covid-19.	1	contradiction	https://factuel.afp.com/doc.afp.com.32DY8NY	covid
b149	D’après une vidéo visionnée des milliers de fois sur Telegram, Twitter et Facebook, des pilotes de la compagnie aérienne américaine Southwest Airlines ont manifesté à Dallas contre le manque de personnel et les vaccins.	Les pilotes dans la vidéo protestaient uniquement à propos de leurs conditions de travail et pas contre les vaccins anti-Covid-19 comme le confirment la compagnie aérienne et le syndicat Southwest Airlines Pilots Association (SWAPA), à l'origine de cette manifestation.	1	contradiction	https://factuel.afp.com/doc.afp.com.32D34K3	covid
b150	" Une étude américaine publiée dans la revue médicale The Lancet confirmerait un ""risque élevé"" de myocardites survenant après la vaccination anti-Covid, touchant ""10%"" des patients, prétendent des publications virales sur les réseaux sociaux depuis la mi-juin. "	Les myocardites, des inflammations du muscle cardiaque, et les péricardites, des inflammations de la membrane qui entoure le cœur, sont causées, la plupart du temps, par une infection virale (comme le Covid-19) et surviennent plutôt chez des hommes jeunes.	0	compatibles	https://factuel.afp.com/doc.afp.com.32CY927	covid
b151	" Une étude américaine publiée dans la revue médicale The Lancet confirmerait un ""risque élevé"" de myocardites survenant après la vaccination anti-Covid, touchant ""10%"" des patients, prétendent des publications virales sur les réseaux sociaux depuis la mi-juin. "	411 cas de myocardites et de péricardites ont été enregistrés pour 15.148.369 adultes vaccinés, et pour 27.544.270 doses de vaccin administrées, ce qui correspond à un signalement de myocardite ou de péricardite pour environ de 67.000 doses injectées, et un cas enregistré pour 36.857 personnes vaccinées -loin, donc, des 10% d'inflammations cardiaques recensées chez les vaccinés mises en avant sur les réseaux sociaux.	1	contradiction	https://factuel.afp.com/doc.afp.com.32CY927	covid
b152	" Une étude américaine publiée dans la revue médicale The Lancet confirmerait un ""risque élevé"" de myocardites survenant après la vaccination anti-Covid, touchant ""10%"" des patients, prétendent des publications virales sur les réseaux sociaux depuis la mi-juin. "	" Les ""900"" cas sur ""9.000"" patients mis en avant sur les réseaux sociaux, qui correspondraient aux ""10%"" de myocardites enregistrées post-vaccination, ne figurent dans une étude du Lancet, mais sur le site du groupement de recherches français EPI-PHARE, et la méthodologie est différente. "	1	contradiction	https://factuel.afp.com/doc.afp.com.32CY927	covid
b153	" ""Le vaccin a sauvé ma vie"", a assuré la star Justin Bieber, qui a récemment subi une paralysie faciale qui l'a contraint d'annuler une partie de ses concerts. "	" ""Le vaccin a ruiné ma vie"", a assuré la star Justin Bieber, accusant l'injection anti-Covid d'avoir causé la paralysie faciale qui l'a contraint d'annuler une partie de ses concerts. "	1	contradiction	https://factuel.afp.com/doc.afp.com.32CW6MC	covid
b154	Justin Bieber a souffert d'une forme de paralysie faciale plus tôt cette année, causée par le syndrome de Ramsay Hunt.	Le syndrome de Ramsay Hunt peut provoquer une paralysie faciale.	0	compatibles	https://factuel.afp.com/doc.afp.com.32CW6MC	covid
b155	Les cas de variole du singe ne peuvent pas être confondus avec le zona ou l’herpès car ils nécessitent, pour être confirmés, un test biologique permettant d'identifier précisément ce virus ou sa famille de virus, qui est différente de celle du zona et de l'herpès, a expliqué la Direction générale de la santé.	Les éruptions cutanées actuellement associées à la variole du singe sont en réalité dues au zona et à l'herpès.	1	contradiction	https://factuel.afp.com/doc.afp.com.32CE3RY	covid
b156	" La hausse récente de cas de variole du singe en Europe ne peut pas être attribuée à la vaccination anti-Covid, car celle-ci est incapable de ""déclencher"" la maladie. "	La multiplication de cas de variole du singe en Europe n'a pas de rapport avec la vaccination anti-Covid.	0	compatibles	https://factuel.afp.com/doc.afp.com.32CE3RY	covid
b157	Il n'est (toujours) pas avéré que l'hydroxychloroquine est un traitement efficace contre le Covid.	L'hydroxychloroquine fonctionne contre le SARS-Cov-2.	1	contradiction	https://factuel.afp.com/doc.afp.com.32CE7ZD	covid
b158	Il n'est (toujours) pas avéré que l'hydroxychloroquine est un traitement efficace contre le Covid.	Les arguments souvent mentionnés ne permettent pas de prouver l'efficacité de l'hydroxychloroquine contre le Covid.	0	compatibles	https://factuel.afp.com/doc.afp.com.32CE7ZD	covid
b159	" Une ""plainte pour crimes mondiaux contre l'humanité"" portée contre l'Organisation mondiale de la santé (OMS) par l'avocat allemand Reiner Fuellmich a été ""acceptée"" auprès de la plus haute cour de justice de canadienne. "	" La Cour suprême du Canada n'a pas accepté une ""plainte pour crimes contre l'humanité"" de Reiner Fuellmich. "	1	contradiction	https://factuel.afp.com/doc.afp.com.32C39FZ	covid
b160	Une plainte pour crimes mondiaux contre l'humanité portée contre l'Organisation mondiale de la santé (OMS) par l'avocat allemand Reiner Fuellmich a été acceptée auprès de la plus haute cour de justice de canadienne.	Aucune plainte pour crimes mondiaux contre l'humanité portée contre l'Organisation mondiale de la santé (OMS) ne figure dans la base de données des affaires traitées par la Cour suprême du Canada.	1	contradiction	https://factuel.afp.com/doc.afp.com.32C39FZ	covid
b161	Une plainte pour crimes mondiaux contre l'humanité portée contre l'Organisation mondiale de la santé (OMS) par l'avocat allemand Reiner Fuellmich a été acceptée auprès de la plus haute cour de justice de canadienne.	La plainte - sans lien avec Reiner Fuellmich - déposée contre l'OMS auprès d'un organisme judiciaire provincial canadien, avait été rejetée.	1	contradiction	https://factuel.afp.com/doc.afp.com.32C39FZ	covid
b162	" Klaus Schwab, fondateur du Forum de Davos, n'a pas écrit dans son livre que des épidémies élimineraient 4 milliards de ""mangeurs inutiles"". "	" Klaus Schwab a écrit dans son livre que 4 milliards de personnes allaient périr d'""épidémies organisées"". "	1	contradiction	https://factuel.afp.com/doc.afp.com.32BZ9TQ	covid
b163	" Klaus Schwab, fondateur du Forum de Davos, n'a pas écrit dans son livre que des épidémies organisées élimineraient 4 milliards de ""mangeurs inutiles"". "	" « Au moins 4 milliards de ""mangeurs inutiles"" seront éliminés d'ici 2050 par des guerres, épidémies organisées, maladies mortelles à action rapide et famine », a écrit Klaus Schwab dans son livre. "	1	contradiction	https://factuel.afp.com/doc.afp.com.32BZ9TQ	covid
b164	" Klaus Schwab a écrit dans son livre que 4 milliards de personnes allaient périr d'""épidémies organisées"". "	" « Au moins 4 milliards de ""mangeurs inutiles"" seront éliminés d'ici 2050 par des guerres, épidémies organisées, maladies mortelles à action rapide et famine », a écrit Klaus Schwab dans son livre. "	0	compatibles	https://factuel.afp.com/doc.afp.com.32BZ9TQ	covid
b165	L’apparition récente de la variole du singe est conséquence de l'utilisation du vaccin d’AstraZeneca contre le Covid-19.	La variole est un des effets secondaires du vaccin d’Astrazeneca.	0	compatibles	https://factuel.afp.com/doc.afp.com.32BM7B3	covid
b166	Le PDG du laboratoire pharmaceutique américain Pfizer, Albert Bourla, s’est félicité d'avoir réduit d’ici 2023 de 50% le nombre de personnes dans le monde qui ne peuvent pas s'offrir nos médicaments.	Le PDG de Pfizer s’est publiquement réjoui d'avoir réduit le nombre de personnes dans le monde de 50% d’ici 2023.	1	contradiction	https://factuel.afp.com/doc.afp.com.32BL89M	covid
b167	Les AVC ont augmenté de 732% et les troubles du cycle menstruel de 1788% en 2021 à cause des vaccins anti-Covid.	Un lien de causalité de l’augmentation des troubles menstruels et des AVC en 2021 avec les vaccins anti-Covid n’est pas établi.	1	contradiction	https://factuel.afp.com/doc.afp.com.32AY4NM	covid
b168	Les AVC ont augmenté de 732% et les troubles du cycle menstruel de 1788% en 2021 à cause des vaccins anti-Covid.	L’augmentation des troubles menstruels et des AVC en 2021 est dus aux vaccins anti-Covid.	0	compatibles	https://factuel.afp.com/doc.afp.com.32AY4NM	covid
b169	Les vaccins anti-Covid n'entraînent pas de stérilité chez les vaccinés.	Les vaccins anti-Covid rendent stériles.	1	contradiction	https://factuel.afp.com/doc.afp.com.32AX369	covid
b170	Les médecins ont dénoncé une épidémie de stérilité liée aux vaccins anti-Covid chez les femmes.	L’épidémie de stérilité imminente est due aux vaccins anti-Covid.	0	compatibles	https://factuel.afp.com/doc.afp.com.32AX369	covid
b171	Les vaccins n'affaiblissent pas le système immunitaire, ils le stimulent à l'inverse pour induire une protection contre le virus.	Les vaccins contre le Covid-19 endommagerent le système immunitaire.	1	contradiction	https://factuel.afp.com/doc.afp.com.32AK83R	covid
b172	Les données existantes ne démontrent pas que les infections au SARS-CoV-2 sont facilitées par la vaccination contre le Covid-19.	Les vaccins contre le Covid-19 favorisent les infections au SARS-CoV-2.	1	contradiction	https://factuel.afp.com/doc.afp.com.32AK83R	covid
b173	Il n'existe pas de différence de coagulation entre personnes vaccinées et non vaccinées.	Les vaccins contre le Covid-19 sont responsables de davantage de troubles de la coagulation chez les vaccinés.	1	contradiction	https://factuel.afp.com/doc.afp.com.32AK83R	covid
b174	Les vaccins anti-Covid ne provoquent toujours pas de coagulation empêchant de donner son sang.	Les dons de sang de personnes vaccinées contre le Covid-19 ne sont pas acceptés car le vaccin provoque des coagulations.	1	contradiction	https://factuel.afp.com/doc.afp.com.32AK6E2	covid
b175	Les dons de sang des personnes vaccinées sont toujours acceptés par l'Etablissement français du sang.	Les dons de sang de personnes vaccinées contre le Covid-19 ne sont pas acceptés car le vaccin provoque des coagulations.	1	contradiction	https://factuel.afp.com/doc.afp.com.32AK6E2	covid
b176	Les dons de sang de personnes vaccinées contre le Covid-19 ne sont plus acceptés car la pollution du vaccin à ARN messager provoque des coagulations.	Les personnes vaccinées avec des anti-Covid à ARN messager souffrent d'une pollution de leur sang, provoquant des coagulations.	0	compatibles	https://factuel.afp.com/doc.afp.com.32AK6E2	covid
b177	" Des documents confidentiels de Pfizer montrent que neuf femmes enceintes sur dix vaccinées contre le Covid-19 ont ""perdu leur bébé. "	Les documents confidentiels de Pfizer ne font pas mention de femmes enceintes vaccinées.	1	contradiction	https://factuel.afp.com/doc.afp.com.32AF97M	covid
b178	La société BioNTech, qui a développé un vaccin contre le Covid avec le laboratoire Pfizer, est en mesure de démontrer l'efficacité et l'innocuité de son produit.	BioNTech ne peut pas démontrer l'efficacité et l'innocuité de son vaccin contre le Covid-19.	1	contradiction	https://factuel.afp.com/doc.afp.com.32A83BN	covid
b179	Le vaccin contre le Covid-19 est dangereux pour les femmes enceintes et allaitantes, selon un document publié par Pfizer.	Un document de Pfizer alerte sur la dangerosité des vaccins pour les femmes enceintes.	0	compatibles	https://factuel.afp.com/doc.afp.com.329X7U3	covid
b180	Un document de Pfizer alerte sur la dangerosité des vaccins pour les femmes enceintes.	Le document mis en avant provient de l'agence de régulation des médicaments du Royaume-Uni.	1	contradiction	https://factuel.afp.com/doc.afp.com.329X7U3	covid
b181	Le vaccin contre le Covid-19 est dangereux pour les femmes enceintes et allaitantes, selon un document publié par Pfizer.	Les données n'attestent pas de preuves de dangers pour les femmes enceintes ou allaitantes vaccinées contre le Covid-19.	1	contradiction	https://factuel.afp.com/doc.afp.com.329X7U3	covid
b182	Une étude confirme que la vaccination contre le Covid-19 provoque une hépatite auto-immune sévère.	L’étude n’étaye pas de lien entre les hépatites recensés chez des enfants et la vaccination contre le Covid-19.	1	contradiction	https://factuel.afp.com/doc.afp.com.329V4VL	covid
b183	Des documents confidentiels de Pfizer révèlent que le vaccin Covid est dangereux.	" Les documents de Pfizer sur le vaccin Covid sont à tort présentés comme ""confidentiels"". "	1	contradiction	https://factuel.afp.com/doc.afp.com.329L398	covid
b184	Des documents confidentiel de Pfizer révèlent que le vaccin Covid est dangereux.	Les documents de Pfizer ne disent pas que les vaccins Covid sont dangereux ou inutiles.	1	contradiction	https://factuel.afp.com/doc.afp.com.329L398	covid
b185	Madagascar n'a pas quitté l'Organisation mondiale de la santé en raison d'un scandale lié au Covid-19.	Le président de Madagascar, Andry Ranoelina, a exclu son pays de l'Organisation mondiale de la santé en raison d'un scandale lié au Covid-19.	1	contradiction	https://factuel.afp.com/doc.afp.com.329H7WE	covid
b186	Le président malgache a décidé d'exclure son pays de l'Organisation mondiale de la santé en raison d'un scandale lié au Covid-19.	Le président malgache s'est montré critique envers l’OMS qui n'a pas reconnu le Covid-Organics, une boisson présentée par le gouvernement comme un puissant remède contre le coronavirus, mais il n'a jamais décidé le retrait de Madagascar de l'OMS.	1	contradiction	https://factuel.afp.com/doc.afp.com.329H7WE	covid
b187	Madagascar n’est plus membre de l’OMS le 11 mai 2022, après décision de son président Andry Ranoelina.	Le bureau de l'Organisation mondiale de la santé basé en Afrique a certifié, le 11 mai 2022, la présence de Madagascar comme membre de l'OMS.	1	contradiction	https://factuel.afp.com/doc.afp.com.329H7WE	covid
b188	La justice allemande a envoyé une lettre aux députés, les prévenant qu'ils seraient poursuivis pour tentative de meurtre s'ils votaient pour la vaccination obligatoire.	La Justice allemande n'a pas menacé de poursuivre des députés pour tentative de meurtre s'ils votaient pour la vaccination obligatoire.	1	contradiction	https://factuel.afp.com/doc.afp.com.329E273	covid
b189	La justice allemande a envoyé une lettre aux députés allemands, les prévenant qu'ils seraient poursuivis pour tentative de meurtre s'ils votaient pour la vaccination obligatoire.	Cinq partis présents au Bundestag ont confirmé à l'AFP n'avoir reçu aucune lettre de la justice allemande.	1	contradiction	https://factuel.afp.com/doc.afp.com.329E273	covid
b190	La justice allemande a envoyé une lettre au parlement allemand pour avertir les députés que s'ils votaient en faveur de la vaccination obligatoire, ils seraient poursuivis pour tentative de meurtre.	Le ministère de la Justice et la Cour fédérale de l’Allemagne ont démenti avoir envoyé un courrier au parlement pour ne pas voter en faveur de la vaccination obligatoire.	1	contradiction	https://factuel.afp.com/doc.afp.com.329E273	covid
b191	La justice allemande a envoyé une lettre au parlement allemand pour avertir les députés que s'ils votaient en faveur de la vaccination obligatoire, ils seraient poursuivis pour tentative de meurtre.	La justice allemande a envoyé une lettre aux députés, les prévenant qu'ils seraient poursuivis pour tentative de meurtre s'ils votaient pour la vaccination obligatoire.	0	compatibles	https://factuel.afp.com/doc.afp.com.329E273	covid
b192	Anthony Fauci, le directeur d'une des agences de santé publique américaine et conseiller de la Maison Blanche sur la pandémie de Covid-19, a été arrêté et emprisonné début avril par les forces spéciales américaines.	L'immunologue américain Anthony Fauci n'a pas été arrêté par les forces spéciales début avril 2022.	1	contradiction	https://factuel.afp.com/doc.afp.com.328Z224	covid
b193	L'immunologue américain Anthony Fauci n'a pas été arrêté par les forces spéciales début avril 2022, comme prétendent des articles de blogs partagés.	Anthony Fauci n'a toujours pas été incarcéré par les forces spéciales.	0	compatibles	https://factuel.afp.com/doc.afp.com.328Z224	covid
b194	L'immunologue américain Anthony Fauci a été arrêté et emprisonné début avril 2022 par les forces spéciales américaines.	Après avoir été arrêté par les forces spéciales, Anthony Fauci a été finalement libéré un mois après.	0	compatibles	https://factuel.afp.com/doc.afp.com.328Z224	covid
b195	Présenter un schéma vaccinal complet n'est pas un critère nécessaire au versement de l’indemnité instaurée par le gouvernement ukrainien en réponse à l'invasion russe.	En Ukraine, il faut être vacciné contre le Covid pour bénéficier de l’aide financière instaurée par le gouvernement.	1	contradiction	https://factuel.afp.com/doc.afp.com.327P8WE	covid
b196	" L’aide instaurée par le gouvernement ukrainien est versée ""sans condition"" aux Ukrainiens habitants des zones touchées par les combats qui auraient perdu leur emploi à cause du conflit. "	L’aide instaurée par le gouvernement ukrainien est versée aux Ukrainiens habitants des zones touchées par les combats, sous condition d’être vaccinés contre le Covid.	1	contradiction	https://factuel.afp.com/doc.afp.com.327P8WE	covid
b197	" L’aide de guerre instaurée par le gouvernement ukrainien est versée ""sans condition"" aux Ukrainiens habitants des zones touchées par les combats. "	Le gouvernement ukrainien n'a pas conditionné le versement de l’aide de guerre à la vaccination anti-Covid.	0	compatibles	https://factuel.afp.com/doc.afp.com.327P8WE	covid
b198	En Ukraine, les citoyens et entreprises qui ont perdu leur travail, leurs économies ou leurs affaires en raison de l’invasion russe, pourront bénéficier d’une aide gouvernementale ; la vaccination est aussi obligatoire pour recevoir la ou les sommes.	En Ukraine, il faut être vacciné contre le Covid pour bénéficier de l’aide financière instaurée par le gouvernement en réponse à l'invasion russe.	0	compatibles	https://factuel.afp.com/doc.afp.com.327P8WE	covid
b199	L’image d'un reportage de CNN qui indiquerait que l'invasion en Ukraine cause des myocardites est parodique.	" La capture d'écran du prétendu reportage de CNN assurant que ""l'invasion en Ukraine cause des myocardites"" est un montage provenant à l'origine d'un site parodique. "	0	compatibles	https://factuel.afp.com/doc.afp.com.327Q4JD	covid
b200	Les vaccins Covid ne provoquent pas le sida.	Les vaccins contre le Covid peuvent entraîner un effondrement du système immunitaire et le sida.	1	contradiction	https://factuel.afp.com/doc.afp.com.327B2Q3	covid
